Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Pk,A,   1903.00,    824.05,    757.83,      7.15,    757.83,     66.21,     59.06,         0
NHB,Pk,P,   1903.00,    188.07,    181.51,      0.95,    181.57,      6.50,      5.55,      0.05
NHB,Pk,A,   1903.00,    188.91,    182.50,      0.94,    182.50,      6.41,      5.46,         0
HBC,Pk,P,   1903.00,      7.00,      6.38,         0,      7.00,         0,         0,      0.62
HBC,Pk,A,   1903.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1903.00,    137.32,     93.47,      0.06,     93.47,     43.85,      0.44,         0
HBSch,Pk,A,   1903.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1904.00,   3271.96,   3058.03,     24.54,   3075.13,    196.83,    124.20,     17.09
All,Pk,A,   1904.00,   1314.46,   1200.38,     10.22,   1200.38,    114.07,    103.85,      0.00
HBW,Pk,P,   1904.00,    958.80,    942.63,      7.50,    949.11,      9.70,      2.20,      6.48
HBW,Pk,A,   1904.00,      7.96,      7.96,         0,      7.96,         0,         0,         0
HBO,Pk,P,   1904.00,   1870.03,   1738.58,     15.83,   1739.65,    130.38,    114.55,      1.07
HBO,Pk,A,   1904.00,   1062.76,    956.75,      9.07,    956.75,    106.01,     96.94,      0.00
NHB,Pk,P,   1904.00,    243.29,    235.11,      1.15,    235.18,      8.11,      6.97,      0.07
NHB,Pk,A,   1904.00,    243.74,    235.68,      1.15,    235.68,      8.06,      6.92,         0
HBC,Pk,P,   1904.00,     87.00,     77.52,         0,     87.00,         0,         0,      9.48
HBC,Pk,A,   1904.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1904.00,    112.83,     64.19,      0.06,     64.19,     48.64,      0.49,         0
HBSch,Pk,A,   1904.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1905.00,   1954.71,   1829.87,     12.68,   1840.78,    113.94,     63.23,     10.91
All,Pk,A,   1905.00,    959.38,    796.01,      6.45,    796.01,    163.36,     53.77,      0.00
HBW,Pk,P,   1905.00,    557.58,    549.37,      3.34,    552.23,      5.36,      2.01,      2.85
HBW,Pk,A,   1905.00,     66.01,     63.57,      0.66,     63.57,      2.45,      1.78,      0.00
HBO,Pk,P,   1905.00,   1085.85,   1019.53,      8.59,   1019.92,     65.93,     57.35,      0.39
HBO,Pk,A,   1905.00,    578.24,    526.09,      4.96,    526.09,     52.15,     47.20,      0.00
NHB,Pk,P,   1905.00,    159.31,    155.09,      0.71,    155.12,      4.19,      3.49,      0.02
NHB,Pk,A,   1905.00,    159.99,    155.54,      0.70,    155.54,      4.45,      3.75,      0.00
HBC,Pk,P,   1905.00,     77.00,     69.36,         0,     77.00,         0,         0,      7.64
HBC,Pk,A,   1905.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1905.00,     74.97,     36.51,      0.05,     36.51,     38.46,      0.38,         0
HBSch,Pk,A,   1905.00,    155.13,     50.82,      0.13,     50.82,    104.32,      1.04,         0
All,Pk,P,   1906.00,    598.22,    577.55,      3.38,    578.61,     19.61,     12.80,      1.06
All,Pk,A,   1906.00,    229.46,    216.27,      1.70,    216.27,     13.19,     11.49,         0
HBW,Pk,P,   1906.00,    181.86,    180.26,      0.78,    180.97,      0.89,      0.10,      0.71
HBW,Pk,A,   1906.00,      1.45,      1.45,         0,      1.45,         0,         0,         0
HBO,Pk,P,   1906.00,    343.90,    329.41,      2.43,    329.51,     14.39,     11.96,      0.10
HBO,Pk,A,   1906.00,    184.91,    172.57,      1.53,    172.57,     12.34,     10.80,         0
NHB,Pk,P,   1906.00,     43.20,     42.33,      0.16,     42.34,      0.86,      0.70,      0.01
NHB,Pk,A,   1906.00,     43.10,     42.25,      0.17,     42.25,      0.86,      0.69,         0
HBC,Pk,P,   1906.00,      7.00,      6.76,         0,      7.00,         0,         0,      0.24
HBC,Pk,A,   1906.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1906.00,     22.26,     18.79,      0.01,     18.79,      3.48,      0.03,         0
HBSch,Pk,A,   1906.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1907.00,    961.04,    931.73,      4.26,    932.70,     28.34,     19.31,      0.97
All,Pk,A,   1907.00,    553.61,    529.47,      3.46,    529.47,     24.14,     20.68,         0
HBW,Pk,P,   1907.00,    241.58,    239.27,      0.77,    240.05,      1.53,      0.76,      0.78
HBW,Pk,A,   1907.00,     54.98,     53.54,      0.56,     53.54,      1.44,      0.88,         0
HBO,Pk,P,   1907.00,    460.12,    443.14,      2.78,    443.26,     16.86,     14.08,      0.12
HBO,Pk,A,   1907.00,    272.84,    255.32,      2.17,    255.32,     17.52,     15.35,         0
NHB,Pk,P,   1907.00,    225.65,    220.50,      0.71,    220.53,      5.12,      4.42,      0.03
NHB,Pk,A,   1907.00,    225.79,    220.61,      0.73,    220.61,      5.18,      4.45,         0
HBC,Pk,P,   1907.00,      2.00,      1.96,         0,      2.00,         0,         0,      0.04
HBC,Pk,A,   1907.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1907.00,     31.69,     26.86,      0.01,     26.86,      4.83,      0.05,         0
HBSch,Pk,A,   1907.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1908.00,   1922.32,   1768.02,     11.83,   1770.92,    151.40,    137.76,      2.90
All,Pk,A,   1908.00,   5798.25,   5473.77,     47.61,   5508.80,    289.44,    241.83,     35.03
HBW,Pk,P,   1908.00,     33.68,     29.99,      0.47,     30.60,      3.08,      2.61,      0.60
HBW,Pk,A,   1908.00,   1597.26,   1543.01,     15.83,   1566.08,     31.18,     15.35,     23.07
HBO,Pk,P,   1908.00,     89.19,     78.09,      0.73,     78.50,     10.69,      9.96,      0.41
HBO,Pk,A,   1908.00,   2390.12,   2254.93,     21.04,   2264.69,    125.43,    104.39,      9.76
NHB,Pk,P,   1908.00,   1792.85,   1655.18,     10.62,   1657.06,    135.79,    125.17,      1.89
NHB,Pk,A,   1908.00,   1810.86,   1675.83,     10.75,   1678.03,    132.83,    122.09,      2.20
HBC,Pk,P,   1908.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   1908.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1908.00,      6.60,      4.77,      0.00,      4.77,      1.83,      0.02,         0
HBSch,Pk,A,   1908.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1909.00,   2198.90,   2022.64,     18.21,   2031.04,    167.86,    135.71,      8.40
All,Pk,A,   1909.00,   2929.06,   2764.75,     23.97,   2765.85,    163.22,    139.25,      1.10
HBW,Pk,P,   1909.00,    339.43,    319.58,      4.68,    324.45,     14.98,     10.30,      4.87
HBW,Pk,A,   1909.00,    490.72,    475.35,      5.67,    475.82,     14.90,      9.23,      0.47
HBO,Pk,P,   1909.00,    712.62,    639.57,      6.96,    640.56,     72.05,     65.09,      1.00
HBO,Pk,A,   1909.00,   1346.46,   1263.96,     11.85,   1264.49,     81.97,     70.13,      0.53
NHB,Pk,P,   1909.00,   1082.39,   1016.03,      6.47,   1016.59,     65.81,     59.33,      0.56
NHB,Pk,A,   1909.00,   1091.88,   1025.44,      6.46,   1025.54,     66.34,     59.88,      0.10
HBC,Pk,P,   1909.00,     16.00,     13.12,      0.07,     15.09,      0.91,      0.84,      1.97
HBC,Pk,A,   1909.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1909.00,     48.46,     34.35,      0.02,     34.35,     14.10,      0.14,         0
HBSch,Pk,A,   1909.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1910.00,   2443.06,   2269.78,     24.92,   2283.72,    159.34,    109.46,     13.94
All,Pk,A,   1910.00,   1236.99,   1164.21,     10.13,   1164.44,     72.54,     62.41,      0.24
HBW,Pk,P,   1910.00,    636.58,    610.91,      8.86,    620.34,     16.23,      7.38,      9.43
HBW,Pk,A,   1910.00,     79.28,     76.16,      0.96,     76.18,      3.10,      2.14,      0.03
HBO,Pk,P,   1910.00,   1354.89,   1247.69,     14.04,   1249.65,    105.23,     91.20,      1.97
HBO,Pk,A,   1910.00,    822.51,    765.48,      7.22,    765.66,     56.85,     49.62,      0.19
NHB,Pk,P,   1910.00,    333.34,    320.54,      1.99,    320.71,     12.63,     10.64,      0.17
NHB,Pk,A,   1910.00,    335.20,    322.57,      1.96,    322.60,     12.60,     10.64,      0.02
HBC,Pk,P,   1910.00,     20.00,     17.63,         0,     20.00,         0,         0,      2.37
HBC,Pk,A,   1910.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1910.00,     98.26,     73.01,      0.04,     73.01,     25.25,      0.25,         0
HBSch,Pk,A,   1910.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1911.00,   2209.36,   2071.46,     20.33,   2085.31,    124.05,     72.58,     13.84
All,Pk,A,   1911.00,   1396.88,   1230.68,     10.12,   1230.68,    166.19,     64.52,         0
HBW,Pk,P,   1911.00,    592.13,    574.60,      6.87,    581.11,     11.02,      4.15,      6.51
HBW,Pk,A,   1911.00,    105.23,    101.66,      1.13,    101.66,      3.57,      2.44,         0
HBO,Pk,P,   1911.00,   1199.56,   1126.48,     11.74,   1127.27,     72.29,     60.55,      0.79
HBO,Pk,A,   1911.00,    840.19,    779.35,      7.22,    779.35,     60.84,     53.63,         0
NHB,Pk,P,   1911.00,    304.30,    294.94,      1.69,    295.05,      9.25,      7.57,      0.10
NHB,Pk,A,   1911.00,    306.15,    296.97,      1.66,    296.97,      9.19,      7.53,         0
HBC,Pk,P,   1911.00,     48.00,     41.56,         0,     48.00,         0,         0,      6.44
HBC,Pk,A,   1911.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1911.00,     65.38,     33.88,      0.04,     33.88,     31.50,      0.31,         0
HBSch,Pk,A,   1911.00,    145.30,     52.70,      0.12,     52.70,     92.60,      0.92,         0
All,Pk,P,   1912.00,    905.72,    846.32,      7.39,    852.72,     53.00,     29.71,      6.41
All,Pk,A,   1912.00,    297.72,    277.16,      2.43,    277.16,     20.56,     18.13,         0
HBW,Pk,P,   1912.00,    225.27,    219.58,      2.35,    221.70,      3.57,      1.22,      2.12
HBW,Pk,A,   1912.00,      1.85,      1.85,         0,      1.85,         0,         0,         0
HBO,Pk,P,   1912.00,    494.43,    462.68,      4.72,    462.90,     31.53,     26.81,      0.22
HBO,Pk,A,   1912.00,    240.63,    221.86,      2.13,    221.86,     18.77,     16.64,         0
NHB,Pk,P,   1912.00,     55.01,     53.18,      0.30,     53.20,      1.82,      1.51,      0.01
NHB,Pk,A,   1912.00,     55.25,     53.45,      0.30,     53.45,      1.79,      1.50,         0
HBC,Pk,P,   1912.00,     92.00,     87.94,         0,     92.00,         0,         0,      4.06
HBC,Pk,A,   1912.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1912.00,     39.02,     22.93,      0.02,     22.93,     16.08,      0.16,         0
HBSch,Pk,A,   1912.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1913.00,   1113.78,   1041.72,      9.41,   1045.82,     67.96,     38.05,      4.10
All,Pk,A,   1913.00,    727.45,    686.15,      5.72,    686.15,     41.30,     35.57,         0
HBW,Pk,P,   1913.00,    259.82,    252.59,      2.76,    255.16,      4.65,      1.89,      2.58
HBW,Pk,A,   1913.00,     91.74,     88.98,      1.01,     88.98,      2.76,      1.75,         0
HBO,Pk,P,   1913.00,    553.11,    518.10,      5.28,    518.41,     34.70,     29.42,      0.31
HBO,Pk,A,   1913.00,    385.56,    354.85,      3.38,    354.85,     30.71,     27.32,         0
NHB,Pk,P,   1913.00,    248.93,    240.97,      1.35,    241.05,      7.88,      6.53,      0.08
NHB,Pk,A,   1913.00,    250.15,    242.32,      1.33,    242.32,      7.82,      6.50,         0
HBC,Pk,P,   1913.00,      9.00,      7.87,         0,      9.00,         0,         0,      1.13
HBC,Pk,A,   1913.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1913.00,     42.92,     22.19,      0.03,     22.19,     20.73,      0.21,         0
HBSch,Pk,A,   1913.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1914.00,   1127.05,   1070.71,      8.15,   1072.93,     54.12,     32.14,      2.23
All,Pk,A,   1914.00,   1042.95,    987.09,      8.57,    987.09,     55.86,     47.29,         0
HBW,Pk,P,   1914.00,    256.79,    250.89,      2.06,    252.66,      4.13,      2.07,      1.78
HBW,Pk,A,   1914.00,    168.93,    164.13,      1.95,    164.13,      4.81,      2.86,         0
HBO,Pk,P,   1914.00,    515.55,    488.49,      4.51,    488.69,     26.86,     22.35,      0.19
HBO,Pk,A,   1914.00,    560.25,    518.58,      5.07,    518.58,     41.67,     36.61,         0
NHB,Pk,P,   1914.00,    311.56,    302.32,      1.56,    302.41,      9.14,      7.58,      0.09
NHB,Pk,A,   1914.00,    313.76,    304.38,      1.56,    304.38,      9.39,      7.83,         0
HBC,Pk,P,   1914.00,      2.00,      1.83,         0,      2.00,         0,         0,      0.17
HBC,Pk,A,   1914.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1914.00,     41.15,     27.17,      0.02,     27.17,     13.98,      0.14,         0
HBSch,Pk,A,   1914.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1915.00,   1217.60,   1154.95,      7.63,   1157.69,     59.91,     34.45,      2.74
All,Pk,A,   1915.00,    432.82,    400.69,      3.26,    400.69,     32.14,     28.88,         0
HBW,Pk,P,   1915.00,    362.66,    358.54,      1.90,    360.51,      2.15,      0.25,      1.97
HBW,Pk,A,   1915.00,      2.65,      2.65,         0,      2.65,         0,         0,         0
HBO,Pk,P,   1915.00,    712.17,    673.83,      5.38,    674.12,     38.05,     32.67,      0.30
HBO,Pk,A,   1915.00,    349.08,    318.72,      2.93,    318.72,     30.36,     27.44,         0
NHB,Pk,P,   1915.00,     80.66,     78.96,      0.33,     78.98,      1.68,      1.35,      0.02
NHB,Pk,A,   1915.00,     81.09,     79.32,      0.33,     79.32,      1.77,      1.44,         0
HBC,Pk,P,   1915.00,      4.00,      3.54,         0,      4.00,         0,         0,      0.46
HBC,Pk,A,   1915.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1915.00,     58.11,     40.08,      0.02,     40.08,     18.03,      0.18,         0
HBSch,Pk,A,   1915.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1916.00,   1010.93,    977.33,      5.23,    980.10,     30.84,     20.47,      2.76
All,Pk,A,   1916.00,    542.98,    516.78,      3.88,    516.78,     26.20,     22.32,         0
HBW,Pk,P,   1916.00,    295.67,    291.55,      1.24,    293.19,      2.47,      1.23,      1.64
HBW,Pk,A,   1916.00,     90.74,     88.43,      0.78,     88.43,      2.31,      1.53,         0
HBO,Pk,P,   1916.00,    553.83,    531.98,      3.64,    532.25,     21.58,     17.94,      0.27
HBO,Pk,A,   1916.00,    349.09,    326.82,      2.76,    326.82,     22.28,     19.51,         0
NHB,Pk,P,   1916.00,    102.90,    101.28,      0.33,    101.32,      1.58,      1.25,      0.03
NHB,Pk,A,   1916.00,    103.15,    101.54,      0.34,    101.54,      1.61,      1.27,         0
HBC,Pk,P,   1916.00,     25.00,     24.18,         0,     25.00,         0,         0,      0.82
HBC,Pk,A,   1916.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   1916.00,     33.54,     28.34,      0.01,     28.34,      5.20,      0.05,         0
HBSch,Pk,A,   1916.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   1917.00,    471.52,    459.17,      2.28,    460.02,     11.50,      6.84,      0.85
All,Pk,A,   1917.00,    189.94,    182.00,      1.29,    182.00,      7.94,      6.65,         0
HBW,Pk,P,   1917.00,    147.03,    145.79,      0.49,    146.45,      0.58,      0.09,      0.66
HBW,Pk,A,   1917.00,      1.15,      1.15,         0,      1.15,         0,         0,         0
HBO,Pk,P,   1917.00,    272.25,    264.05,      1.67,    264.16,      8.09,      6.41,      0.12
HBO,Pk,A,   1917.00,    153.54,    146.03,      1.18,    146.03,      7.51,      6.33,         0
NHB,Pk,P,   1917.00,     35.29,     34.85,      0.11,     34.86,      0.42,      0.32,      0.01
NHB,Pk,A,   1917.00,     35.25,     34.82,      0.11,     34.82,      0.43,      0.32,         0
